Wind speed;Power;Wind direction
5.5;0;235.699997
2.6;0;255.400009
3.9;0;258.300018
5.4;0;239.699997
4.7;0;221
5.3;0;235.800003
2.4;0;255
2.8;0;234.699997
5.1;0;209.300003
4.7;0;223.800003
6.8;0;200.300003
3.3;0;221.800003
4.3;0;242.199997
3.6;0;207.800003
4.8;0;208.900009
3;0;241.100006
3.8;0;205
2.1;0;172.699997
3.9;0;218.600006
2.8;0;215.600006
2.5;0;235.100006
2.6;0;245
5.3;0;216.400009
3.1;0;198.199997
3.7;0;224.900009
3.5;0;228.699997
5.9;0;232
6.9;0;223.600006
4.7;0;229.900009
6.4;0;215.600006
2.9;0;215.100006
5;0;212.5
5.2;0;241
4;0;252.199997
5.9;0;224.699997
4.6;0;220.900009
2.4;0;216.199997
5.7;0;217.900009
4.5;0;224.800003
2.2;0;215.400009
3.2;0;208.199997
3.8;0;238.600006
3.8;0;242
3.4;0;234.199997
3.7;0;257.800018
3;0;242.199997
6.1;0;237.900009
6.9;0;230.699997
4.1;0;214.100006
5.7;0;243.900009
3.4;0;217.800003
4.7;0;239
2.4;0;342.200012
4.6;0;238.300003
5.1;0;220.900009
4.2;0;233
3.5;0;214.800003
5.3;0;240.600006
4.3;0;210.699997
2.9;0;226.800003
2.7;0;186.300003
3.2;0;245.800003
5.9;0;224.900009
6.1;0;226.699997
4.9;0;219.900009
4.7;0;216.300003
3.7;0;238.800003
2.2;0;243.699997
4.1;0;213.300003
2.2;0;228.400009
2.5;0;233.100006
2.8;0;238.100006
2.2;0;221.600006
4.3;0;241
4.9;0;243.199997
4.2;0;251.699997
5;0;232.100006
3.7;0;221.600006
4.7;0;239.100006
4.1;0;229.5
2.1;0;246.100006
6.2;0;247.5
3.3;0;224.199997
2.2;0;286.300018
2.5;0;244.100006
1.5;0;234
2.3;0;246.100006
2.5;0;215.100006
3.8;0;232
4.2;0;237.699997
3.6;0;231.199997
5.7;0;241
3.3;0;212.699997
4.4;0;213.800003
3;0;201
2.9;0;248.199997
7;0;244.5
4;0;237.600006
5.3;0;250.699997
5.4;0;250.199997
2.4;0;217
4.6;0;234.5
4.1;0;216.199997
3.3;0;229.100006
1.1;0;188
0.8;0;237.100006
2.9;0;223.699997
1.1;0;262.200012
5;0;231.600006
5;0;230.5
3.7;0;236.600006
6.4;0;245.400009
3.1;0;244.800003
5.5;0;231.699997
3.6;0;232.100006
4.4;0;241.199997
3.7;0;232
2.9;0;239.800003
3.8;0;251
3;0;242.900009
3.1;0;258.700012
4;0;239.400009
4;0;249.5
5.8;0;251.699997
3.5;0;236.400009
2.2;0;217.100006
2.1;0;239.699997
3.3;0;237.400009
3.4;0;235.199997
2.7;0;242.900009
1.4;0;304.300018
3.6;0;240.100006
1.8;0;234.600006
2.1;0;213.900009
2.2;0;209.400009
4.9;0;251.900009
3.1;0;233.900009
4;0;216.400009
2.4;0;223.800003
1.8;0;222
2.2;0;230.300003
3.9;0;252
2.1;0;223.300003
1.6;0;203.300003
2.8;0;225.400009
4.2;0;225.199997
5.4;0;235.100006
3.6;0;250.100006
2.5;0;230.600006
3.4;0;188.600006
4.1;0;202.100006
4.6;0;215.100006
4.1;0;284.100006
2.2;0;276.800018
2.4;0;216.300003
2.5;0;221.300003
1.8;0;204.600006
2.5;0;224.300003
3.3;0;219
2;0;235.300003
2.3;0;210.199997
3.4;0;225.699997
4.7;0;220
4.9;0;210.600006
3.4;0;211.300003
5.1;0;233.100006
5.7;0;240.300003
4.2;0;243.400009
2.8;0;211.600006
3.4;0;222
3.5;0;222.400009
3;0;223.100006
3;0;220.300003
2;0;171.199997
3.6;0;215.699997
2.1;0;208.800003
4.6;0;206.5
3.1;0;214.800003
2.5;0;236.900009
2.3;0;210.300003
3.7;0;219.900009
3;0;226.5
3.2;0;196.5
1.8;0;219.600006
3;0;219.100006
4;0;221.699997
3.1;0;221.100006
3.2;0;216.600006
4.2;0;234.300003
3;0;229.699997
2.8;0;231.199997
3.6;0;197.199997
5;0;221.300003
2;0;216.300003
3.7;0;217.199997
2.3;0;219.800003
2.5;0;227.300003
1.6;0;216.300003
2.2;0;201.900009
2.1;0;216.300003
2.7;0;215
3;0;216.900009
2.4;0;217.5
1.8;0;230.199997
1.5;0;222.699997
1.5;0;211.800003
2.2;0;225.400009
2.8;0;217.400009
3;0;208.199997
2.7;0;222.300003
2.8;0;200.400009
2.9;0;210.100006
2.7;0;197.300003
1.8;0;220
2.8;0;225.600006
3.3;0;215.600006
2.2;0;223.400009
2.6;0;181.300003
3;0;219.400009
1.7;0;192.199997
1.7;0;230
1.9;0;231.600006
1.8;0;226.5
1.9;0;209.100006
1;0;251.100006
2;0;243.199997
1.6;0;208.800003
1.2;0;259
2.9;0;207.699997
2.2;0;198.300003
1.5;0;211.900009
1.4;0;219.199997
2.2;0;209.100006
2;0;201.400009
1.2;0;200.199997
2.5;0;222.900009
1.8;0;209.100006
1.3;0;201.199997
1.6;0;200.100006
1;0;183.800003
2.4;0;220.800003
1.8;0;195.100006
3.9;0;209.800003
2.3;0;206.5
2.8;0;212.5
2.5;0;194.699997
3.3;0;196.900009
2.7;0;197
1.8;0;212.800003
1.7;0;198
0.9;0;188
1.6;0;180.600006
2.4;0;197.400009
1.9;0;208.900009
1.9;0;190.800003
1.9;0;189
2;0;206.5
2;0;222.199997
2.8;0;230.600006
2.7;0;233.100006
2.1;0;223
2;0;211.400009
1.4;0;204.900009
1.9;0;205.100006
1.3;0;189.600006
1.1;0;211.800003
1.5;0;216.900009
1.3;0;209.199997
1.6;0;181.900009
1;0;176.800003
1;0;144.100006
1.9;0;184
1.2;0;166
2.2;0;162.900009
2.4;0;186.699997
1.9;0;169.699997
2.6;0;185.900009
2.1;0;174.400009
2.1;0;181.5
1.7;0;169.600006
1.6;0;193.100006
2.1;0;164.400009
1.9;0;183.100006
1.6;0;206.300003
1.2;0;157.300003
1.7;0;167.699997
1.4;0;179.699997
2.1;0;195.100006
3;0;168.900009
2.2;0;177.400009
2.4;0;193
1.8;0;181.300003
1.7;0;200
1.6;0;193.699997
1.7;0;189.400009
1.4;0;191.600006
1.9;0;178.699997
2;0;170.800003
1.6;0;210.699997
1.9;0;172
1.8;0;185.600006
1.5;0;181.100006
1.3;0;198.800003
1.1;0;165.300003
1.8;0;184
1.3;0;177.600006
1.3;0;185.699997
1.3;0;195.600006
1.6;0;194.5
0.9;0;227
0.7;0;187.300003
1.3;0;206
1.4;0;210.900009
1.3;0;198.100006
1.8;0;199.5
1.3;0;208
1.5;0;185.699997
1.1;0;202.199997
1.1;0;207.5
0.9;0;205.100006
1.1;0;215.400009
0.8;0;205.699997
1.4;0;192
1.2;0;192.300003
1.5;0;198.699997
1.3;0;188.900009
1.1;0;167.600006
1.3;0;170.699997
1.3;0;181
1.4;0;175.400009
1.3;0;174.800003
1.4;0;173.400009
1.2;0;187.100006
1.2;0;178.5
1.2;0;181.100006
1;0;176.100006
1.3;0;170.800003
0.7;0;177.5
0.8;0;177.199997
0.6;0;165.100006
1.1;0;167.900009
1.3;0;161.5
1.2;0;175
1.5;0;158.100006
1.2;0;160.300003
0.5;0;147.900009
0.9;0;150.699997
1;0;160.199997
1.4;0;166.199997
0.6;0;167.400009
1.2;0;151.5
0.9;0;165.400009
1.3;0;169.699997
1.3;0;151.699997
1.8;0;169.199997
1.5;0;167.199997
1.2;0;172.400009
1.8;0;159.300003
1.1;0;115.900002
0.7;0;158.699997
1;0;126.700005
0.4;0;161.100006
1.6;0;163.100006
1;0;178.5
0.4;0;174.300003
0.5;0;142.300003
0.6;0;151
0.7;0;132
0.4;0;162.400009
0.6;0;126.300003
0.6;0;144.400009
0.9;0;172.400009
0.9;0;114.300003
1.2;0;129.5
0.8;0;118.800003
1.1;0;123
2.1;0;133.900009
1.4;0;144.699997
2;0;135.5
1.6;0;126.599998
2;0;160
1.4;0;118.099998
1.6;0;148.300003
1.3;0;151.600006
1.7;0;131.100006
1.4;0;167.699997
1.1;0;145
1.3;0;140.900009
1.4;0;148.5
1.1;0;144.900009
1.5;0;139.199997
1.3;0;150.100006
1.1;0;123
1.6;0;132.300003
1.7;0;159.699997
2.2;0;115.800003
1.5;0;114.300003
2.9;0;160.199997
1.5;0;145
1.1;0;124
0.9;0;134.699997
1.8;0;174.900009
1.1;0;136.100006
1.1;0;148.5
0.6;0;166.199997
1.3;0;118
1.6;0;147.5
1.1;0;160.800003
0.9;0;147.800003
0.7;0;139.100006
1;0;138.100006
1.2;0;115.599998
1.5;0;133.199997
1;0;103.700005
1.5;0;156.5
1.7;0;122.900002
1.9;0;110
1.3;0;102.099998
1;0;106.400002
0.8;0;145.600006
0.8;0;140.800003
1.3;0;115.599998
1.6;0;112.5
1.5;0;111.200005
1.7;0;140.800003
1.7;0;90.599998
1.6;0;86.099998
1.7;0;110.099998
2;0;94.700005
2.2;0;81
1.9;0;101.300003
1.7;0;109.900002
1.5;0;94
2.5;0;92.400002
1.9;0;125.700005
1.5;0;102.300003
2.1;0;115.200005
2.1;0;113.599998
1.3;0;120.5
1.7;0;121.099998
0.9;0;134.800003
1.8;0;114.900002
2;0;107.800003
1.2;0;88.900002
2.5;0;128.800003
1.7;0;122.400002
1.5;0;122.400002
1.3;0;121.300003
1.9;0;118.700005
2;0;86.800003
2.1;0;122.200005
1.5;0;130.699997
2.1;0;113.900002
2;0;137.100006
1.8;0;115.900002
1.3;0;158
2;0;140
1.6;0;93.800003
1.9;0;106.200005
2.3;0;102.700005
2;0;86.300003
1.6;0;139.900009
2.7;0;122.400002
1.5;0;124.400002
2.6;0;110.099998
1.9;0;100.800003
2.6;0;113.300003
2.3;0;124.599998
2.1;0;94.900002
1.1;0;82.900002
1.3;0;107.5
1;0;105.300003
1.1;0;114.5
1.6;0;115.599998
2;0;108.099998
1.6;0;94
1.6;0;93.400002
1.3;0;126.700005
2.1;0;117.300003
2.5;0;82
1.5;0;72.900002
1.6;0;84.700005
1.6;0;77.900002
1.8;0;114.300003
1.7;0;93.5
1.4;0;74.300003
1.6;0;107.800003
1.9;0;79.200005
1.9;0;118.200005
1.6;0;85.900002
2.6;0;78.5
1.5;0;84.5
2;0;95.300003
1.9;0;70.800003
1.3;0;118.200005
1.6;0;105.200005
2.9;0;89.099998
2.3;0;112.800003
1.9;0;114.599998
2.5;0;96.900002
1.9;0;95.700005
3.3;0;88.900002
2.4;0;108.200005
2.3;0;127.200005
1.9;0;78
2.5;0;102.700005
2.5;0;94.700005
1.6;0;73.5
3.1;0;93.400002
2.4;0;107.700005
2.2;0;105.300003
2.1;0;90
2.5;0;96.099998
2.3;0;115.5
1.7;0;59.5
2.4;0;115.599998
2.5;0;77.400002
1.9;0;112.5
1.7;0;85
2.6;0;103.300003
2.5;0;75.900002
2.8;0;72.5
2.5;0;103.400002
2.5;0;74.400002
2.6;0;57.600002
3.2;0;68.099998
2.3;0;90.400002
4.1;0;69.099998
4.1;0;62.799999
2.2;0;52.400002
2.5;0;64
2.1;0;56.799999
2.4;0;88
1.5;0;75.5
2.4;0;76.700005
1.9;0;19.700001
2.9;0;67.900002
2.9;0;78
2.3;0;74.599998
2.9;0;80.099998
1.9;0;88.599998
1.7;0;89.400002
3.4;0;72.700005
2;0;68.700005
2.6;0;69.700005
2.4;0;77
1.9;0;91.900002
2.8;0;63
2.3;0;91.599998
1.6;0;77.599998
2.4;0;54.100002
4.3;0;68.599998
2.5;0;77.300003
3.2;0;102.5
3.2;0;103.300003
2.1;0;103.5
3.1;0;67.200005
2.3;0;74.099998
2.6;0;71
3.5;0;75.099998
3.1;0;87.900002
2.1;0;86.099998
4;0;77.400002
1.6;0;101.5
3.8;0;77.400002
1.8;0;129.5
2.9;0;106.400002
2.3;0;63.299999
2.2;0;81.300003
2.4;0;62.299999
2.8;0;122.599998
2.1;0;92.400002
1.6;0;128
2.1;0;73.5
2.8;0;77.400002
1.9;0;110.700005
3.9;0;88.900002
3.6;0;78.300003
2.7;0;92.300003
2.4;0;113.099998
3.1;0;75
3.1;0;94.800003
2.7;0;64
1.4;0;54.700001
3.5;0;107
3;0;88
2.7;0;123.599998
2;0;90.300003
3.2;0;72.800003
3.2;0;89.099998
2.8;0;134.699997
2.5;0;71.700005
2.4;0;72.099998
2.3;0;87
2;0;121.5
3.2;0;124.700005
4.2;0;96.900002
3.2;0;97
3;0;102.5
3.2;0;100.099998
2.1;0;73.900002
3.1;0;79.200005
3.9;0;127.300003
4.5;0;109.700005
3.3;0;88.900002
3.5;0;91.200005
3;0;122.700005
2.6;0;145.100006
3.3;0;85
4.2;0;94.599998
2.4;0;94.099998
2.2;0;116.5
2.3;0;107.599998
3.1;0;93.800003
4;0;74
2.9;0;92.5
3.2;0;108.5
3.1;0;91.599998
3.4;0;91
2.7;0;134.600006
2.5;0;104.900002
4.4;0;92.200005
2.8;0;123.900002
2.9;0;79.5
3.8;0;110.300003
2.4;0;90.800003
2.6;0;71.5
4.3;0;106.700005
2.3;0;81
2.9;0;65.5
2.2;0;78.200005
3.1;0;102.800003
4.2;0;79.099998
3.8;0;74.5
4;0;83.5
4;0;81.099998
3.1;0;72.5
4.3;0;81.5
4.2;0;74.700005
2.5;0;61.700001
4.5;0;64.900002
3.5;0;109.599998
3.7;0;121.400002
3.5;0;130.800003
2.8;0;76.700005
2.3;0;74.700005
2.2;0;60.100002
1.7;0;107.300003
4;0;60.600002
3.9;0;88.800003
3.3;0;90.200005
5.7;0;106.800003
4.7;0;85.700005
3.6;0;123.099998
3.7;0;116.800003
3.6;0;72.200005
4.9;0;74.300003
2.2;0;88.099998
3.1;0;125.200005
3.2;0;116.599998
3;0;53.5
3.9;0;63.299999
3.3;0;67.400002
4.4;0;70.900002
5.1;0;88.5
4.3;0;59.799999
3.7;0;80.200005
2.4;0;45.299999
1.9;0;83.700005
3.4;0;32.299999
4;0;40.400002
2.7;0;50.700001
2.7;0;31
2.6;0;54.799999
2.9;0;16.700001
2;0;31.5
2.4;0;15.8
1.6;0;57.600002
3.1;0;27
2.3;0;51
3.3;0;31.9
3.5;0;3.8
1.8;0;20.4
2.1;0;38.799999
1.9;0;38.5
3.5;0;35
2.1;0;15
3.2;0;0.3
2.1;0;12.7
1.8;0;3.4
4.5;0;35.400002
2.9;0;15.5
2.4;0;55.900002
2.6;0;54.900002
3.2;0;44.5
2.7;0;29.9
1.7;0;43.700001
1.4;0;29.4
2.2;0;22.800001
3.2;0;24.700001
3.4;0;26.700001
1.9;0;17.1
2.3;0;3.9
3.6;0;45.799999
2.5;0;56.100002
2.2;0;31.9
3;0;17
1.9;0;23.1
2.3;0;38.200001
1.8;0;33.900002
3.6;0;32.799999
3.9;0;11.6
2.5;0;20.700001
1.7;0;11.8
4.6;0;26.300001
2.4;0;39.299999
3.2;0;54.600002
2.4;0;37.200001
4.3;0;13.2
3.9;0;27
4.1;0;30.300001
4.5;0;31.800001
3.9;0;24.5
3.9;0;37.700001
3.1;0;38.200001
2.5;0;34.400002
3;0;38.100002
3.1;0;40.600002
3.1;0;25.6
3.1;0;46.700001
2;0;22.700001
3.8;0;14.7
4.1;0;26
4;0;13.900001
2.5;0;37.600002
4.3;0;33.299999
2.3;0;38.900002
2.3;0;34.200001
5.6;0;32.400002
3.4;0;19.9
4.1;0;10.400001
2.6;0;16.9
3.4;0;35.5
2.4;0;12.3
2.9;0;28.5
3.1;0;25.5
2.9;0;20.4
2.5;0;19.6
2.2;0;338.600006
3.2;0;26.200001
3.2;0;34.5
4.7;0;33.799999
3.1;0;8.400001
4.3;0;17.1
3.4;0;358.700012
5;0;354.200012
6;0;8.5
6.4;0;12.3
3.9;0;1.1
2.6;0;21
4.8;0;22.200001
5.4;0;7.6
3.1;0;22.800001
4.2;0;7.6
3.6;0;11.2
5;0;335
4;0;32.700001
7.6;0;19.4
4.7;0;23.300001
6.3;0;358.300018
3.1;0;17.6
4.7;0;11.400001
3.4;0;19.800001
4.3;0;1.6
4.5;0;31.300001
5.2;0;5.7
5.1;0;9.5
2.8;0;36.799999
3.4;0;352.100006
5.9;0;44.600002
2.5;0;15.400001
5;0;356.200012
4.3;0;6.3
7.4;0;3.2
7.3;0;0.7
6.3;0;345.300018
6.8;0;11.1
8.400001;0;357.5
6.4;0;25.6
5.2;0;9.6
7.6;0;5.4
7.4;0;357.800018
7;0;4.6
5.6;0;330.800018
5.8;0;0
6.1;0;10.2
5.9;0;23.300001
5.7;0;354.200012
8;0;9.300000000000001
6.8;0;2.5
4.8;0;46.200001
9.1;0;342.800018
6.5;0;357.200012
6.4;0;349
7.7;0;22.200001
6.4;0;355.5
7.1;0;353.899994
5.5;0;19.300001
8.400001;0;9
7.1;0;355.600006
3.3;0;11.400001
5.2;0;7.6
8.1;0;0.8
7.9;0;9.800000000000001
7.7;0;357.100006
5.7;0;6.7
5.7;0;16.1
7.1;0;346.600006
6.7;0;4.4
7.4;0;8.300000000000001
9;0;336.100006
7.9;0;0.3
7.9;0;359.200012
7.4;0;346.5
7;0;359.700012
5;0;357.700012
6.1;0;337.800018
9.6;0;345
8;0;16.9
6.6;0;349.200012
6;0;358.600006
5.5;0;5.3
5.7;0;358.700012
5.2;0;3.1
3.5;0;350.399994
3.7;0;350.399994
6.3;0;356.600006
10.1;0;5.3
6.4;0;343.399994
7.2;0;341
5.4;0;4.7
9.199999999999999;0;337.100006
8.6;0;344.200012
7.6;0;356.399994
8.199999999999999;0;4.9
5.1;0;353.600006
7.6;0;2.2
7;0;351.5
5.3;0;13
7.4;0;347.600006
6.7;0;358.899994
5.5;0;5.9
8.800000000000001;0;5.2
8.5;0;358.800018
7.5;0;11.400001
3.8;0;344.100006
4.8;0;34.600002
6.4;0;356.5
9.300000000000001;0;351.5
8.5;0;343.899994
15.3;0;342.100006
16.6;0;354
8.900001;0;351.899994
7.3;0;347.5
7.9;0;7
11.5;0;357.200012
12.5;0;341.899994
9;0;341.600006
10;0;351.600006
10.7;0;3.1
7.6;0;30.1
6.4;0;354.399994
6.4;0;324.200012
6.7;0;3.6
9.900001;0;325.600006
12.5;0;355.5
9.300000000000001;0;349.700012
7.6;0;337
8;0;350.700012
8.400001;0;330.200012
15.400001;0;357.899994
11.5;0;351.600006
6.8;0;340.600006
7.4;0;345
8.199999999999999;0;335.300018
5.6;0;349.300018
10.2;0;349.100006
6.3;0;349.300018
6.7;0;345.899994
10;0;348.600006
6.8;0;353.899994
6.2;0;346.800018
8.5;0;338.200012
6.7;0;344
5.5;0;328.600006
5.4;0;342.5
5.8;0;339.899994
7.5;0;340.300018
6.2;0;329.600006
8.1;0;344.5
10.5;0;344.300018
10.3;0;336
6.2;0;332.899994
5.9;0;319.200012
7.1;0;328.200012
8.199999999999999;0;333.5
7.4;0;354.300018
8.300000000000001;0;331.600006
8.900001;0;352.700012
5.2;0;340.5
7.2;0;7.1
6.4;0;349.200012
5.8;0;357.600006
9.1;0;336.200012
6.2;0;358.300018
6.9;0;319.200012
5.5;0;328.800018
6.6;0;5
6;0;333.399994
6.5;0;355.200012
4;0;0.1
6.3;0;338.300018
5.2;0;329.899994
7.3;0;312.300018
6.3;0;339.700012
8.5;0;325.700012
5.9;0;345.200012
6;0;315.399994
7.9;0;325.5
4.6;0;332.5
9.300000000000001;0;328.899994
6.6;0;321.800018
10.400001;0;324.5
6.1;0;339.200012
6.5;0;335.899994
5;0;337.700012
10;0;330.200012
5.9;0;336.100006
5.7;0;344.700012
4.9;0;335.399994
9.699999999999999;0;324.300018
6.5;0;325.200012
7.4;0;349.899994
4.9;0;333.800018
9.1;0;332.700012
7.5;0;321.5
4.6;0;354.100006
6.5;0;333.300018
5.4;0;329.399994
5.8;0;334.5
5.2;0;345.899994
6.7;0;312.399994
8.5;0;320.600006
5.9;0;320.200012
7.5;0;322.300018
6.9;0;316.200012
6;0;325.200012
7;0;329.399994
4.3;0;326
2.5;0;6.1
5;0;314.5
6.4;0;309.800018
4.9;0;320.100006
5.2;0;346.200012
8.800000000000001;0;318
8.300000000000001;0;318.800018
5.7;0;307.200012
5.6;0;316.5
5.6;0;310.800018
4.8;0;320.899994
6;0;301.100006
5.9;0;1.4
7.1;0;330.899994
5.1;0;318.100006
4.1;0;355.200012
5.4;0;315.600006
3.1;0;288.5
7.2;0;306.600006
3.5;0;326
9.1;0;309.899994
10.2;0;307.700012
6.7;0;312.399994
8.800000000000001;0;319.200012
8;0;333.5
4.2;0;322.100006
8;0;321.700012
4.8;0;296.800018
5.6;0;305.399994
9.1;0;309
3.9;0;330.899994
3.1;0;305.800018
6.3;0;304.399994
4.4;0;314.700012
5.5;0;308.300018
4.9;0;346.399994
4.6;0;313.300018
5.5;0;318
4.5;0;307.100006
6.9;0;312.600006
4.6;0;275.100006
3.7;0;266.899994
8.6;0;303.200012
4.1;0;290.800018
4.9;0;309.600006
6.8;0;310
8.199999999999999;0;299.5
6;0;338.899994
5;0;311.100006
4.6;0;338.800018
4.5;0;311.899994
5.7;0;312.800018
5.4;0;300.200012
4.3;0;310.200012
6.6;0;312.399994
7.5;0;302.600006
4.8;0;321.399994
4.8;0;304.5
7.7;0;315.5
6.1;0;299.200012
4.9;0;269.600006
3.5;0;316.600006
5.5;0;320.100006
6.6;0;297.5
5.3;0;298.899994
6.7;0;317.899994
6.7;0;315.200012
3.1;0;236.900009
6;0;320.399994
5.4;0;308.800018
6;0;309.5
4.8;0;307.700012
6.4;0;305.700012
6.1;0;308.5
7.9;0;295.899994
4.5;0;314.899994
6.7;0;303
6.7;0;318.100006
5.9;0;305.899994
5.9;0;329.200012
4.5;0;307
4.7;0;305.800018
5.6;0;302.800018
4.1;0;273
5;0;311.300018
5.4;0;317.300018
4.1;0;286.300018
6.4;0;305.899994
8.400001;0;301.700012
7;0;298.100006
10.3;0;294.600006
7.3;0;302.600006
6.5;0;296.100006
7.7;0;310.700012
6.9;0;312.800018
9.199999999999999;0;319.800018
6;0;312.100006
7.8;0;304.399994
5.8;0;296
12.1;0;304.399994
10.2;0;315.5
6.7;0;312.600006
6.2;0;289.800018
8.1;0;304.5
6.5;0;301.100006
4.1;0;231.699997
6.8;0;304.100006
6;0;295.300018
4.7;0;266.899994
7.8;0;300.800018
6.3;0;306.399994
8;0;312.700012
5.4;0;327.399994
5.8;0;304.5
7.5;0;307.399994
7.9;0;301.200012
7.5;0;313.399994
4.9;0;310
8;0;310.600006
4.1;0;307.200012
5.9;0;316.200012
5.6;0;300.300018
3.8;0;288.899994
4.7;0;325.899994
6.7;0;301.700012
6.2;0;245.800003
7.9;0;297
7;0;272.300018
6;0;318
6.1;0;315
5.6;0;312.399994
5.3;0;304.100006
4.3;0;306
6.1;0;316
6.4;0;291.200012
7.7;0;316.300018
7.5;0;292.300018
6.8;0;300.700012
6.1;0;325.899994
7;0;314.300018
4.2;0;303.600006
6.2;0;277.800018
5.4;0;286.5
4.3;0;308.399994
3.4;0;275.700012
5.6;0;300.200012
3.6;0;282.800018
4.5;0;324.600006
5.2;0;268.399994
4.3;0;290.300018
6;0;298.800018
4.8;0;286.5
3.6;0;286.899994
2.9;0;246.400009
5.3;0;285.5
5.4;0;281.399994
6.9;0;300.300018
4.9;0;234.5
5.6;0;258.5
5;0;311
4.4;0;294.800018
3.5;0;283.899994
3.7;0;254.300003
2.8;0;283.5
2.7;0;284.200012
3.6;0;251.900009
5.7;0;298.300018
5.3;0;275.800018
4.8;0;257.5
5.6;0;249.100006
5.3;0;307.399994
4.1;0;280.100006
2.6;0;276.200012
5.5;0;287.899994
4.3;0;275.300018
3.9;0;288.300018
6.1;0;296.800018
4.8;0;321.300018
3.8;0;297.700012
5.8;0;300
5;0;303.700012
4.2;0;290.800018
4.1;0;249.400009
4.9;0;275.800018
8.699999999999999;0;304.700012
5.3;0;298.600006
2.9;0;283
5.9;0;304.100006
6.2;0;297.800018
4.2;0;324.200012
6.7;0;296.300018
5.2;0;252.600006
7.1;0;300.700012
6.1;0;285.899994
4.5;0;303.399994
9.800000000000001;0;305
7.6;0;261.800018
7;0;305.100006
6.1;0;320.800018
6.1;0;290.700012
6.8;0;245
3.6;0;298.800018
6.3;0;303.899994
7.3;0;303.5
6.1;0;316.300018
6.1;0;302.399994
5.1;0;283
1.9;0;301.700012
6.7;0;299.399994
5;0;280.700012
7;0;294.300018
7.4;0;319.399994
3.7;0;308.600006
4.1;0;312.300018
7.9;0;307.800018
6.9;0;300
5.8;0;300.600006
7.4;0;298.899994
9;0;307.800018
8;0;252.100006
6.5;0;301.600006
5.4;0;297.399994
5.3;0;305.399994
4.6;0;288.899994
5.2;0;312.600006
7.2;0;300.300018
6.3;0;321.600006
12.400001;0;309
8.300000000000001;0;313.700012
4.5;0;262.200012
7.9;0;317.300018
8.300000000000001;0;305.100006
6.3;0;292.600006
4;0;270
5;0;300.399994
7;0;314.300018
4.8;0;292.200012
6.2;0;310.600006
3.7;0;272.700012
5.4;0;257.200012
9.400001;0;301.399994
7.8;0;310.600006
2.4;0;287.899994
8.6;0;293.5
4.4;0;328.5
6;0;320.399994
5.7;0;305.600006
5.6;0;305.5
7;0;303.399994
9.1;0;281.5
7.1;1.9;285.399994
4.2;0;283.100006
5.6;1.3;297.700012
3.8;0.9;298.200012
7.1;2.3;253.100006
6.6;0;271.300018
6;0;281.399994
6.6;0;298.300018
5.8;0;289.600006
9.199999999999999;0;308
4.7;0;296.800018
6.8;0;280
6.3;0.6;255.699997
5.4;1.1;289.300018
5;1.8;294.700012
4.3;1.3;259.300018
4.6;0.7;317.100006
5.1;0;315
4.4;1.3;312.600006
6.1;5.7;291.800018
5.5;4.7;264.5
3.1;1.1;310.5
5.5;2.9;263.200012
4.2;0.8;314.600006
11.3;0;253.900009
6.2;0;306.300018
5.9;0;262.200012
8;0;322.600006
7;0;286.899994
7.1;0;311.5
6.3;0;297.800018
5.7;0;252.400009
5.6;0;287.800018
6.6;0;308.399994
4.2;0;281.600006
8;0;276.700012
7.4;0;311.200012
5.2;0;275.200012
7.8;0;252.199997
4.8;1.8;268.399994
9;5.1;307.800018
7.6;5.2;258.200012
7.7;6.6;311.600006
7.7;8.400001;290.300018
7;4.5;298.300018
8.1;11.3;295.600006
6.5;5.2;286.700012
9.199999999999999;10.900001;290.5
6.6;6.9;288.600006
4;2.5;294.600006
8;8.6;303.5
7.1;7;287.300018
6.2;3;298.300018
6.4;3.6;288.600006
7.3;7.4;258.800018
6.2;5.3;283.399994
8.300000000000001;7.6;280.200012
6.6;3.8;295.100006
7.4;5.1;258.800018
6.8;4;306
9.199999999999999;3.2;313.700012
5.6;4.5;305.100006
7.2;7.3;296
5.9;4;320.100006
5.1;2.7;271.200012
8.1;7.4;312
6.7;3.8;271.200012
11.900001;13.7;321.5
8;9.300000000000001;320.899994
7.1;6.3;298.800018
8.6;3.9;261.600006
8.699999999999999;9.400001;280.5
7.2;5.3;276.700012
6;6.2;289.100006
8.400001;3.4;253.199997
6.2;3.9;265.700012
4.5;2.1;311.5
3.3;1.6;333.700012
4.8;1.6;250.100006
6.7;4;263.100006
6.6;6.6;282
5.3;3;280.700012
5.6;4.1;303.5
5.6;4.3;274.600006
8.1;4.1;274.600006
5.9;2.8;264.899994
5.6;3.7;285.300018
5.5;3.3;273.100006
7.3;7.9;262
8.1;5.9;306.800018
9;9.199999999999999;298.399994
4.7;4.7;271.5
6.3;2.2;341.100006
4.6;2.1;276
5.1;2;260.5
7.4;5.8;259.800018
5.5;1.7;249
3.4;1;288.899994
4.5;2.5;309.800018
6.1;4.1;279.200012
5.2;2.2;293.300018
7.7;4.6;280.899994
6.2;0;288.300018
8.5;0;309.600006
2.9;0;273
4;0;304.200012
9.199999999999999;0;297
5.5;0;300.800018
4.8;0;354.5
6.4;5;280.700012
8.199999999999999;4.4;321
5.9;8;288.200012
7.9;5.7;302.100006
4.3;1.2;302.300018
5.1;2.1;296.399994
3.3;0.5;269.800018
5.6;3.7;300.700012
